row_index,column_name,nonce_b64,tag_b64
29,id,wdZHpVVyGYhvV3i3,BRTAVIgHFEI5L7qGLczc/g==
29,diagnosis,OnXQMNksKN8n5uuB,jGzTwoIhP7Cy8W9wUjIrIA==
29,radius_mean,zJrIDgJlv6EdLgsJ,++fwvfWvhJWaPcMC4uS3ww==
29,texture_mean,ZvNBJ0S2Q5py055T,CMHPotuwWIulYF8E3SKzdQ==
29,perimeter_mean,tm2xuGZaDw/wP5WS,1b8Ek9mAc1B2LDQz2qMtiw==
29,area_mean,xibTvkAIlHUIdj54,Ml/kgPo8wTax+lHyG54jMg==
29,smoothness_mean,zfTJ2EzEkg9Yz8s2,UOtqtt6IxHWGfdkQozItMg==
29,compactness_mean,f3dpCSVvZZD7X0xo,pg30k0qNw/e9U2+8PWBQ8Q==
29,concavity_mean,Px94vnr6UXP4Uqft,25WwtacqsoljKR3fplO7yg==
29,concave points_mean,19aWIgiSilYC7gvv,2MbB72bgB0eCyTSJPwphGg==
29,symmetry_mean,QinX/GRvFu4BeNgG,JbyB13DIQaN9yXkvnepkpA==
29,fractal_dimension_mean,6kGo38GSG9zgsp6w,Yj8J78lZSMLLpET1R5O+Rw==
29,radius_se,ENoKk7tfPaza5ojV,mo6worvuj5x1hmQIKRhncQ==
29,texture_se,6sdPd/xZXIzvlQdB,xs5ya/JO0V4atIfppQA2Dg==
29,perimeter_se,W7zOk6anktX4QsAd,WOLPdLRyuH/DEvK+39PHnA==
29,area_se,MJBiQ3RSVBl0vsec,6MTjpSAnCCPNp0/WLUA+6Q==
29,smoothness_se,BBN9WBjv9t9xTUed,YNz2F90ETgUmTU7iNPatNw==
29,compactness_se,gi3/qIYRmFGI0V7C,IK36RVx2ScWhDfWUb8lL3A==
29,concavity_se,rXLec0LDbi5QOk3K,8uW1ELpeFzqtVDPJFgWeuQ==
29,concave points_se,Fi5cGjhGMUgH23dy,qB356K6d8dxZoO2W4mzGBw==
29,symmetry_se,h21NxlpVZzrvcNyC,PximDF9QO++nW94wXWJy0w==
29,fractal_dimension_se,a79psXVMxWWIcGXy,Pb588JOei3jaxWUKjZcW8w==
29,radius_worst,iwHF3w6TrAr72ifQ,c9dwFh5RhWrGNRRdGxb1aQ==
29,texture_worst,4awgdIbhWenYNDvf,q2DI6dFmrCnmhSdQOeRwqw==
29,perimeter_worst,6dOi1DfPztuFv7tw,bsTVrWGIeAH6gkFEju3U/A==
29,area_worst,putgoE/JYjrRy7XY,YdZvWZlXYu4sWIl8pnopOQ==
29,smoothness_worst,t3Ou4GPFRCMvbnXw,GzFqIq5AKbKVHnfEbY7zHQ==
29,compactness_worst,Nm1EK2itFd7kvHrn,PTgigR8Vj9eVPlVl8rVGXQ==
29,concavity_worst,hUEV4nmodjUpivEZ,oY1WxQ6PKAkBnru2Yt7KIw==
29,concave points_worst,2Wu7NLyS4e3C7V0E,hRLvl5ZLDZB0+cx30ZQGYQ==
29,symmetry_worst,Tg4Na2k0FBl52I/T,CgDi1mUyctKaxLwbwbMEIQ==
29,fractal_dimension_worst,FqQ4QldUELLx4Fxn,hjBAtrvrzstP1vExWQLbUA==
30,id,qjIEJbFzZbgFqaP2,vkAXJE7RpEzHAHD+DMqfcw==
30,diagnosis,dFYOUK9215GTdYPq,eo7aWh72liI1pn7mn4Ebnw==
30,radius_mean,n6Mj0lGq+46qPXCK,63SxibEYNHX0pd9CYjyt2w==
30,texture_mean,mhlaOYaTcQr5ZMUc,3ra2CGnrR+l9N07MkACs2A==
30,perimeter_mean,I3G+bZ21uDp8e1Ki,VWSgPvD/RmPAIsnIxwyVRw==
30,area_mean,vtBXzStVY93a2auQ,tFCuZGMlNmk/v7AIkt4dmg==
30,smoothness_mean,SDpyAGrSyw7+6oP/,CD2lk9Iuu+oNZhlb5In8Kw==
30,compactness_mean,km+tYzyKpPtiyHHi,Gu7qgd2n5J1WwQh1rL1jHQ==
30,concavity_mean,j4tFBMXZcWzrhgPq,ZOVzavLSAAWM2xhbXqDiCg==
30,concave points_mean,hgdd8/sSDMulN1Nk,K4Vf5ixr0eFKiZrqmMjL4g==
30,symmetry_mean,84EzMHQkc22HDHK5,6z/fV9sT17bnlVFesyetIg==
30,fractal_dimension_mean,jx8glI88VW3VsN1P,3HrSmI1t8Em/qJWYlljKyA==
30,radius_se,p8OMC4nT49RPd8Yd,ZC9RsNPScdKf913Iramdrg==
30,texture_se,n8h9yctqrfOCx4hv,fB5/RsjpnAEOzzJ8GWz6Hw==
30,perimeter_se,JnyeisMQTTPtQrVO,75sDIt+KWVjfU3vP6vJpZQ==
30,area_se,FpOlUOz8gqEybciE,rTbZCH9x5YU0SQU1tLd+2A==
30,smoothness_se,sRRVjQF9dkNYEDs9,7TVBV6lSLlQuAT/2xLpjmw==
30,compactness_se,XWOQlnlF8hrTZaub,rS9EDJ1Jqwp8CH5738r4/g==
30,concavity_se,pD7lVv771A8yfTxp,1Um1K/IMIMBvFKZadCH5Rg==
30,concave points_se,9MNLWb3VZTEuiIiZ,DdW6JRD4ynYz9zKVLApeUg==
30,symmetry_se,sMPjqmnnDEe1F48g,FSgVnAudwDDyWuJk+57hFg==
30,fractal_dimension_se,xsrWz1lmWu7/DOcT,OlNDpdHg7ZYPR5RgzrJZ8A==
30,radius_worst,QfO9TWJc7W7S2hPo,I5S/22+zN9D7eR8VlK0rIg==
30,texture_worst,IL+dfyvF6MbHBwF4,8UJbM5PbtoBS11f6tfOTHA==
30,perimeter_worst,yZtllooi7YcYJclv,m6deV12ZNVfc9lT+yGStvw==
30,area_worst,1LwzfAqEuXiP7wGx,BmigFxkKam0ac4g8LRu7tg==
30,smoothness_worst,a2SVUPLC/JFuwteN,FJXJ3qWmsI1GgfqEqyBM5g==
30,compactness_worst,hQwbyhvQ5Kn90hhc,gZy/0cbcjj5ocia1zmHeBA==
30,concavity_worst,2ebaoiioPqj8WlO6,YKvCkG8zGKeURnutWmNGWw==
30,concave points_worst,0NqAUhP28EkfN+4J,EvmgkGzWU9BoOhzvbaFD8w==
30,symmetry_worst,Zm7xsm3dRySdQwdY,HWofjz3Lu3z5bpGW2oLv6A==
30,fractal_dimension_worst,u7WTawlYFur8uaW+,ssUXyu2e0XG/9QYd6WPP1A==
31,id,2k08Cxvfbtb81GJv,AiKrRCoU5Q1bVQjhH7tItw==
31,diagnosis,zOP4dl8oqQHozaGI,RhOqSDS7ya3O8QHFLlPKag==
31,radius_mean,1ZjFAx7vW41/Kf6z,FDRt14UeFcgjg6B3AFBsXw==
31,texture_mean,k+E0mrUWK+aApLyF,Fp78PsWmozQwp9WZ9esUDw==
31,perimeter_mean,yx/rS5YXmQCKXrrs,dKhdfFeOtcSJJE28vVEwHQ==
31,area_mean,6P4TYXmVt2QrnWtt,Dwr9N5VZ+uNiahAza/akeg==
31,smoothness_mean,TATI0kK47+OMaDWq,oMjeZJxGn2hAZb4emp0s7g==
31,compactness_mean,QHsWHMIlwS+L9bcb,bl0W1bGqX/hL5wAR2gwcGA==
31,concavity_mean,V8+HQXlKafW2XCAG,jMNsnVGHqF0qm5T6nu0W6Q==
31,concave points_mean,yecOPAQxnZbAHhd5,Hc4Aw43UVjwANOE+Vz6rpQ==
31,symmetry_mean,mGJFgAfsyaZ9y7FO,CpBMvq6gkhCYUsS1Y6L7Yg==
31,fractal_dimension_mean,JFYSeVcq2RkqdEF9,GXC0bGe2b2D8bVVXgfUxKQ==
31,radius_se,fJjP9+jMBvUQI+Qo,LghqWFt+BHEHNeOc8du+dg==
31,texture_se,9CfeiG2tV+Jb+9H8,5RTjfyJrcOmZSqLEE0ELSQ==
31,perimeter_se,1ojHOeFCsbXAq7QB,y4OzUvDis0akACaRqs/NNQ==
31,area_se,D6LjRuL2vNwYQl2o,C812rFhoZTsT806ymOrF8Q==
31,smoothness_se,BV1zj4php+S0kWxg,sfh+GtQY2pEqJSIW78Ua6g==
31,compactness_se,p/hBUWVPdWSRgIaJ,pHyAshU4qD7PpWi/Ydci3A==
31,concavity_se,r0RE6dZ1wgtpxX6d,+BBbI+4jL9E0cEiUAIVcUg==
31,concave points_se,/oEd1YuvSJYNcnre,4zmH3Cn12lHSWrmn4nK/bA==
31,symmetry_se,b6P1qoQSjrmrNzyk,JndBhJJ1UbAj+ky2vvjnwA==
31,fractal_dimension_se,sN1x7/b652KNB5Wl,4zcrUb0Eu5sbOrGflAqk/w==
31,radius_worst,E7PEQ9tYVz5gEqXe,Fly34cGZmdJ52ktgUdowpA==
31,texture_worst,Yv/EC65qxXx8xHaY,0U8giGiYHBvnaqL7m8A9Tg==
31,perimeter_worst,7kJ3h26ywvK5BpMS,3Kif2wRQkLNB/xU4I3b+Hw==
31,area_worst,R49YKbiHA6PP/Eww,Mb1EZ8SwzFKO5iX5ZGSrQw==
31,smoothness_worst,Vxv8A/OOn7rSg2PG,m3KC6ZSKuz5+qlUYxkv0VA==
31,compactness_worst,EgkYJPhSmIvGzgUs,OPhdSttCFvJ7q+RVBohDJA==
31,concavity_worst,fTSQuu/1pfumHATl,xqjJdnpE33kG/guvAMttDg==
31,concave points_worst,vUv/Q4TTQQpERxPq,5xwrZ2Xb0pH7GsKLcZFkJw==
31,symmetry_worst,VrivAGgoe0DSZdNv,dczRL7Osdn0ybYp9IFCOHw==
31,fractal_dimension_worst,HH5b/IHOwXouovMZ,GQRzFMx/f27d7O0+p2lKpQ==
32,id,6ZFaKMqIdkPhfl1x,s7B90LNlAaXkqsZ8Jc7B6w==
32,diagnosis,oZSzXblX/HdZdxyd,uNC+ScaIbVTLu51nt+Mfhg==
32,radius_mean,qXt9Mh3iyLDH45Fd,VuIXZiZt8yHoRYY6NOFGyA==
32,texture_mean,VPdsb/rAKZ3W9hfO,D7TawoDFfmJMkI6JugUrOQ==
32,perimeter_mean,4A1HTgLRXgEBYzuN,sm1DnToJfUzLIzckBf/imQ==
32,area_mean,S+q9xmAspgUb/S3C,Gbmqfmpx002ExOs7CRIrfQ==
32,smoothness_mean,snfeZfKLfUskEuXD,htbu8A90AgveCMMO9YioGA==
32,compactness_mean,038cQWuirG8KKXjl,rfQhiOK3TBCcdUytc7hkbA==
32,concavity_mean,2T6PaUUlcPC4FCta,ohnhYp98JqmgQbg6B6XAAQ==
32,concave points_mean,sYl97n5Y02raBhF1,pU+raQ0+Qn8PtIby5MhhrA==
32,symmetry_mean,rj35sJSjaTr0RO6B,Q8w9/9nz18ESYUCRWKCc6Q==
32,fractal_dimension_mean,jxQj7IxsbIeCHnYn,dKgHxMbw4ohRG8CQcYMRDg==
32,radius_se,l6/E7odB0fWLCZcQ,ED9l+4Ph5oFZLNPaouomTQ==
32,texture_se,GvjJOeC60GR4Wy3D,1lFI7JbF+fP+Bv6Zo/ZqQw==
32,perimeter_se,N3aLHx6TJytBF3sa,X3diT3I+HCrybv7Yy4i3dw==
32,area_se,sexMLPcilKh23mck,wIqXmRNFTPltoDcFk/toDA==
32,smoothness_se,xA99WHNKxHxkOJ9b,xMuaR7zVN2SHrrpYMuQMoA==
32,compactness_se,anmu6I7HK3JiQgLA,IL3EQbSfe1WaalAgs0Th4g==
32,concavity_se,dgSACzpzPB49+Xkg,VLNUL7RlC8+nJNJENJIC+w==
32,concave points_se,K7etMKu6ue2EPRW3,vUIM0qBbDBlaHFJXdeIv5g==
32,symmetry_se,rIwJcc+ZTpBpfeu0,cSI4Q4YFHaExUKDSXBHaDg==
32,fractal_dimension_se,TVnB7EHHoV/z46sP,96sUBUADoGrX0+xsueqYdA==
32,radius_worst,5hOpSLHeD3TDPlfn,Gx1AtCLvo7wOAR2fV2qVjA==
32,texture_worst,CnOHQLIEge96QkDi,NP+hUIpRfqNzypuw+VfIgw==
32,perimeter_worst,ciOroWbs83+y+2pO,JyU6t9dWwBRZ/Agce3tqsw==
32,area_worst,uq7T0p8apr859g8x,MUoU25iv1LabTL64nOTV1w==
32,smoothness_worst,gWXNJmx+O77RppaR,PHEsc/6xOo/DffLElktkqw==
32,compactness_worst,wPUDhBcbwNXJXXyl,5VZo5n5T+amEljf997G8Mw==
32,concavity_worst,rpzMJmzaUkrk7kwJ,GkX0T0z8qP709wp37XyVvA==
32,concave points_worst,34J7wE6hTijrmktx,P17mRZ2nEyX0qou8gOSuwQ==
32,symmetry_worst,7mj4IPvIj/kafe8I,5IOFfwNG9INYEKHSZvRJMg==
32,fractal_dimension_worst,cq+o0gtq44Mbd1zJ,kwYIpbknUBIMhtayb3Qeyg==
33,id,/NZEe7rDD+R4sB97,/HBup9kfQBndA/+RiG6MBg==
33,diagnosis,9vmHacQIoHH2eCkm,T1p90gg4q0XsQW4TbMYdvg==
33,radius_mean,VgLZq3VZFbDNHEry,g3tQeU+RKKtoC/pMrVcZug==
33,texture_mean,GFvWOzpTT7cf+1eg,vLdRKJKnfWDesBEmn1JADQ==
33,perimeter_mean,eBk+DHug9U4eEfRL,fN8ENo+wipViqifOqTRlsg==
33,area_mean,O34RRTpWUwF99rxF,ar4TKy8HZxJ/Do7moD+RtA==
33,smoothness_mean,qptOTeMR4CJqHl9d,FpsfkdNy22ALw14k90sXew==
33,compactness_mean,rsNNqlxmCjKnO0qw,V9aKqnlDRd18gEaHctzhDA==
33,concavity_mean,t/h9sKKtx2O3G5Gt,JKv8LlhRlxSG12kFnGfJjQ==
33,concave points_mean,XAdBR6afaXET3yGx,IIsm6OK9hZ57sQda7fOA/g==
33,symmetry_mean,dRxBMtJsS6tzfWRY,iosLvbD+Igc29u2mjydaIg==
33,fractal_dimension_mean,vmF+x2CuJPs2xhx1,gP/HFvGyHMdrBaU4jJ+Mhg==
33,radius_se,FaRL1On5YuB1C1eO,Nfo6gSkKZR9C9j/Dpfgurg==
33,texture_se,JVho2vceouAe4ztr,CtRrhnqd0wpJq25O5PKSsw==
33,perimeter_se,yuzwH4GMjuVIsPe2,578gOhmOoSEirULmTOvnIQ==
33,area_se,v23bh2oVH/9fZIsu,PmjHpXO6FypQqvz6g+oBGw==
33,smoothness_se,/y/ZS4uXe51VnEGk,D8LEqihNEdvudCmMHqLUsA==
33,compactness_se,E2hW5QE43PTCm/Gp,rbGbHW0EeGrOYeLtgnr52w==
33,concavity_se,v9RmiQ8s4RXdd2jU,1o/3Y101+CJcj0Qtp+xLSg==
33,concave points_se,A/a7KIPHh3AW9wUF,+2yc+OiRjzwK8wxW7C6YSA==
33,symmetry_se,LTXfkDWeWD5bBBKT,n1uldhZA+Ov070v5NWPybQ==
33,fractal_dimension_se,oKmbnTKbXdNropsz,ibiHHYnJESBnGfKUDV+OhQ==
33,radius_worst,5KNWPNpVkN36cj6Y,v5rtCpKvaA+xCK3BiO4ZGg==
33,texture_worst,baoYxr3IU4ipuN1s,+xtPcd5phu++g4Ku7cUotw==
33,perimeter_worst,+0cVwthqTl7IXiAW,wGQUDFpxtODDN8GwgrJ8Tw==
33,area_worst,l6kRCfdowOzia5Qo,obNBStf8OvleJiwCJL9q5w==
33,smoothness_worst,OBQ+6yCi5ZtmtuPu,Ww03sPazftuABiwXA0alog==
33,compactness_worst,lrOa3vHUCcuzAwV9,6CTsWxPv8jSyIybnoxFFvQ==
33,concavity_worst,n6LFsyF+icdIGiwg,1VjA/zk9VYNddxwwA+55xw==
33,concave points_worst,WClu9M3nZwFE8mR0,NsiC0o+TWVIENXTvNO1mzQ==
33,symmetry_worst,5dZL3Z27XYCcgdEv,o3eyGosL1+4cxGC7/xlfmA==
33,fractal_dimension_worst,aWOk2ULwJ5myTagO,+x+c5ZDpfkPmXMSz2pe3/Q==
34,id,fdsS1wt8Y3NKBwPL,bvbCWfLu6PEdo08Td8wqQg==
34,diagnosis,H4kN2JIzVFsnEpyO,3uS3fuyn5rYtvCguKM6UTw==
34,radius_mean,6/wYQKHQ4NGMz66u,Rsvl4X7M9JoqeFDK5MidCA==
34,texture_mean,iWbz86oBzGTJueKR,NYKUaqcnXYqp5K1EvDYR9A==
34,perimeter_mean,yQX4JR0059Az5WPt,vt2OQs7tj//S/+9b4u6x5g==
34,area_mean,B7o3DReiCPAtJ/p/,8iFPNwd1i9P06UrFtH9i1Q==
34,smoothness_mean,NxrRF6HFhJH6XZyF,SzUVm8r70/x4ntaec1sOGA==
34,compactness_mean,vxf1mPV5ZyLSanaP,w5jg77ewUT+JPUWopasJBQ==
34,concavity_mean,+Qtv5HiA0uEIQOCf,OalyaxvSbDX7Toq6Sa4q9A==
34,concave points_mean,hbEmfQjyTFdzFHVF,Xh+Eo/o8AJvVI6T1BLnzsg==
34,symmetry_mean,tEcUZxh9hwHAVo/D,MIakYektXl343sOrYHIOKA==
34,fractal_dimension_mean,T+aj4rx7qh8akPFp,ocKI1nwSHSXVHzdWJym9Vg==
34,radius_se,0bUwI/JJYnXpAuvL,GK16ks80iUUMavM+5Wn7tQ==
34,texture_se,2ndjkDeY6PF1/yDD,ub6YeOyLWmmaXbkfiYWyKw==
34,perimeter_se,Sb1J5mAPBl0Fcqw/,TNS5m+giWzqsy+uV3dHqKA==
34,area_se,eYc84O2//PqnmtYo,Io81O1du5F7TNXYY7Vo6pQ==
34,smoothness_se,V0W/wUN6Zo2ZZJZE,h/fj49yeenGeDZ7I8YiEyw==
34,compactness_se,cq6KLWsQhp/3s2/S,YxJF43tp2Uq9pJ8PAHZq/Q==
34,concavity_se,zSRFAfnfOo2BWRGC,2HtDd9XJBPfj1CH4gZdKcg==
34,concave points_se,F61Bvevdwz50CeZH,LwYmO69gngzyDMT0cpJzyQ==
34,symmetry_se,t8RZmGmTutlwpiAI,L+S9GJfte0OADhyi5Zvbng==
34,fractal_dimension_se,xPsI6wDISnuqBe/g,YZSYWNbAu8caSFxtc+GN7g==
34,radius_worst,qj1ymg5Z1KUQUVsn,ByMwLGFgEOmcwN1Fnts3TQ==
34,texture_worst,0iUjY9ve2YdYyz7v,FwePl3Q3D6kUPdahGQCnaQ==
34,perimeter_worst,LLHQmAsfwoNRUG8v,xzb/IsvaoxJkEOEWnN33QA==
34,area_worst,2Ux+Akhctrnr3upq,+ivlZTzFARn4BHNJGuO+iQ==
34,smoothness_worst,NNZlWHjhwPVYst/o,BfgcV/TyvfhvT0kSZjBlLA==
34,compactness_worst,AA464Tx87mFoggSn,KoPBQBoC7hh2rhcB6dGiTw==
34,concavity_worst,LqzYj5HLQ7zY0A2K,VuIYn62GC9jIwhgnN47fvg==
34,concave points_worst,eBpPnZioDnxM8hLh,YzKpz4LI7qt+oji+qFnMaw==
34,symmetry_worst,YofmaK9zi2af9ftk,7OGwNE7QFXsm+4gacj0z+g==
34,fractal_dimension_worst,pL6A6c/zmyUWUeGZ,0M5q+lZLiJr6xFCNDdTqpA==
35,id,+i1X8GEV4k/QbmVz,6UGJQnAGFeMbOVZRLuzmbA==
35,diagnosis,HVR3E1WBZcRcyzB5,3Jll/P+M3us3Hx4Ny3OU5A==
35,radius_mean,2QsIvsupMx2ReyOv,zpmHQAUhF+lWTWmmKrejrQ==
35,texture_mean,5Y23beelK9yPnzaB,zKozRS16YzSUu6E6jaDdOg==
35,perimeter_mean,EdFUduhb9w8JQeW0,cwIlnw/DMe/+ra2gAi2GeQ==
35,area_mean,8VAQ+rOJ4NsyIMsY,5BHwBFHiMSZ3Atfsz+V2Ug==
35,smoothness_mean,aF1Zj8grRUUwkGKc,7CnvxVu5ykfGbKRqxodUSQ==
35,compactness_mean,fr8lGxBxPN8ISumN,8Z6VjvfK6KmjogECjVOiTQ==
35,concavity_mean,hOSNIeQN9b/RqzEQ,LRgQWFWMRQYDSP7BXPyRUg==
35,concave points_mean,hODIcPZ8qh+Qln9c,49apKjP86ZvK0l5J/GucHQ==
35,symmetry_mean,cZngoPqzpjjnngkV,N4t45nB50NuvGMNpv6K1ag==
35,fractal_dimension_mean,SoxLtkIjgFLB4A5Q,L4Ck+r9kytIkt/s+l4aQKA==
35,radius_se,kxo840TerH3yZbKY,vYzy34j1E2Efe/L1HuGtAw==
35,texture_se,829BG8zI3DG6EdJQ,unthrkDMktkQE4w4OBbYcg==
35,perimeter_se,cX7cOmOhwQ2ToeJL,cBMd/9+ezSFTBmCiBsXifQ==
35,area_se,ActPkCUYCeoS+Hx3,lMoMN0tGbHgpOj25Ku5Ukw==
35,smoothness_se,Fel59SRukPP6OMEV,PBZ3T99oIc0QPRT5G3uj4w==
35,compactness_se,++xHJd9S2cDKmYA7,hEfR2PUJJsvGfEZA1C8zAw==
35,concavity_se,4YJmmvh0Yr5LoXPi,PPL9wE4sZMta5NfePwW2AA==
35,concave points_se,3vlFmltuc0txHPWT,dfnmbpepQ0jnoix54g71Lg==
35,symmetry_se,KYbku5YqG2nl9JK8,IybEZh02DD30ZAHt9ZstPg==
35,fractal_dimension_se,rLKABWKGnHbTpv7x,1Aw6NBgedBNU3+Ye5zFlFQ==
35,radius_worst,R4Yg+EU+tgVm2W5Q,JCpd7/CwFUTS4z9svaTHpQ==
35,texture_worst,teVnnURikuxLqPsh,/LRNkPe6mK4zGg7tRA/utw==
35,perimeter_worst,BYz1FjZnTbNg1CIl,UOMR0jTdyQD4tMw66ZdVLg==
35,area_worst,m9UhkuGQprXmFRvm,9+JK3aHxYG5gcSIm1hbPUg==
35,smoothness_worst,lPJdja8X7wzXWMhA,xtieBjo/RGib0vZvWJ0uHg==
35,compactness_worst,CxCKKg5rIYbgVjQo,XoTadunOSenv94Ph+zkx8w==
35,concavity_worst,uz2+5/eJAPttLEuS,yMEtCMmfD4F7Pm9hXJw7Zw==
35,concave points_worst,Nj6QT9gHncOdrQZQ,ve8lCTnTP77YHuQgUE32mQ==
35,symmetry_worst,SsXE2u1PvbtNtLAj,gy6MNtMHe6t+o8nsm7qR5Q==
35,fractal_dimension_worst,S5w+Mlgw5vKB1UMR,/rPrmJux16T9+S/MNx6MWQ==
36,id,JXQQhKRh53dCjScR,J4LFtmXvC+uc4CNdZzbT1Q==
36,diagnosis,di4rbrM2hxxuiv+K,VcY3BfgxDhMnQFlENIhY8g==
36,radius_mean,I3C4e+lormdfMah/,VwzUqQp6jAAHoxbNTDHgIw==
36,texture_mean,T9Ubgi+CQvk0WmN5,lYK1tCiDgJEdjNeCbLkVcQ==
36,perimeter_mean,pEggFu+DxLXLFHVA,CvXKK8b7egkUxFaq8D3pUw==
36,area_mean,lBT644+ag8zjqgMk,veUy8JJFrNgFyjpSKhGomw==
36,smoothness_mean,ANVDIBkU2KV2tPHi,DqH2fa/3vEpeZoBILl2jDw==
36,compactness_mean,YJEtgCrbsbT3gm1q,JiRCX3N5KjI7UzAwTl/3vw==
36,concavity_mean,8cu4hNFVOsoWNNUA,FapRwUV+xjsFsIM6nLJJtw==
36,concave points_mean,92jXTuofNUJbv6Ko,OzPXKMSalsfGh4d12anSoQ==
36,symmetry_mean,/7raBzjWo2wBpntx,oDl0xImQExO8ZT3UOcsoCw==
36,fractal_dimension_mean,julw3/GIQM6/yddB,t4jQ51rFismRH2RIZCng3w==
36,radius_se,1vVsEVpO/i4lWeVF,SP98R+U3jgzebZO9qR34mQ==
36,texture_se,qBTecPid5//JFFU5,7mujIuM0DP9yO2XlyZl2SA==
36,perimeter_se,LTVj4mxmk81fiDEP,9wKH5Pp6jVNGQ55P1IgvKw==
36,area_se,cpme0wdkiQN2KagG,YcuzOoIaVjZPekFCZAPiRA==
36,smoothness_se,u1AciBnUrqd5ByUY,C6Yv0g432hswXDgVu2BJOA==
36,compactness_se,ISQ6/NBSmouJGQo9,Y2paKAD8Zz7omF9/bEl/FA==
36,concavity_se,KAegxSDQ23jMQgbN,QlZw+ZQJSNOYYtufLG/vmg==
36,concave points_se,Z16GYmQw88zQCjQu,cnHYOBOUosHyyCtJ06RlLw==
36,symmetry_se,BcTaYa2V15uYZ7y0,W3pr8XTduPrDBfh/Azf2HA==
36,fractal_dimension_se,+aqiaOaz9/KzV5gP,8KkSlAtETfdYQPGRsZO00g==
36,radius_worst,Yks1gL33gjQoCUgo,9DAbHXdzzXwzgUwnYNPmOQ==
36,texture_worst,3K8F5Y9NXdIOP0p5,g6606C6/qXEeFU/TOd76ZA==
36,perimeter_worst,mwZTHMwT/vqDE+vK,laOU1/YBGhQyzvelkD7xRg==
36,area_worst,tLwVk34HnKFnhhnk,d1fRSVrFFEO91WExypriwg==
36,smoothness_worst,MnkasNaCVeahTLfL,ii2e9A0cE52P8bfI9kyzTg==
36,compactness_worst,ltwiFBDqyH1MjsFC,RxjRJg/SPk/qMAvP3yU7ig==
36,concavity_worst,5XwxXPJ7qR0Amc8/,eEtmzdE2SRL2GCsDfJGpQw==
36,concave points_worst,eSirpOAG1yS4umYV,bBeW5IFSbuoJnGlSbnPqvg==
36,symmetry_worst,9h7jYQgK7pk1F5EC,6NutFZUXghFhgxTGkgIM+w==
36,fractal_dimension_worst,nnzsDXwEuavQm+Br,+ss8uJDlyCjvyjaval20eg==
37,id,x2o0pZSQb7TqqQ19,QvwXZRjzsBxYiKnyUXzKPQ==
37,diagnosis,QoP6qCJZ31aKq3AD,kn6bA3vC5yGoobyQb7jlig==
37,radius_mean,WsuuwP4j2vsbC3MU,18JFxbgrQ56Pys9BE9rhrA==
37,texture_mean,ICoTCLoDrnUIr4z8,gIOzkfssImEdpduZpYgPEQ==
37,perimeter_mean,2ghQalQleyBFDjH2,OhNcKSBwlWRYHtcVq+2FGA==
37,area_mean,7HQHdsaczc0TUAhm,o6fLfZpqhNUbuG4iungyAQ==
37,smoothness_mean,jb14QQ19Bv6Q9l9y,8A6JCaYb5x12fZQgASD9+w==
37,compactness_mean,SPUHxxcyhmczGgmu,z7lv607pb1azvxPNb5XtnA==
37,concavity_mean,QbOyLvU8Z6Nfhq37,Iax3Tcy//8E7EeMs2NVEKg==
37,concave points_mean,cmOLP2/2zdnkGd2y,JE06/JEUaZz8Sw9Mb71oIg==
37,symmetry_mean,ykNamIZUCBiFeLq1,qTIYvypPBSrnKgsU7D1ebQ==
37,fractal_dimension_mean,K6yraICAcxqPxkPJ,iQfirSymHYIvUqo/E99pJg==
37,radius_se,mwmEszWKjEviwsWJ,4GV6iO33jnoO+2QaD8EnTg==
37,texture_se,kIPALrs/nBYW3V5i,9QoBGWbtoW96DpbuvwUsMA==
37,perimeter_se,mneSjLG7Kg2yUVMS,kq4S3Ap+GI9VgPJtofj3AQ==
37,area_se,WFzXgn3xuESQhsDU,2OGkefrAHgGfPUl83YM6Yw==
37,smoothness_se,AmCIyMraT0KLkOZZ,laukZcJ6ur1aLlX7ZR/ZBw==
37,compactness_se,BX+lwkQQpip4cxVr,OJl1z+ftSOhQ5wNnygtoWg==
37,concavity_se,WKn0YCOzQsZg78Hz,2Qq+xc6EQNWC/mvsrc0a/A==
37,concave points_se,pg+Q8fJLBB1pvQA+,OeI6o0EwUeFui3qhj6M3MA==
37,symmetry_se,IwyixJHWzmiRuYpY,eXpKO2+4qlQ+nzy1RkM1bA==
37,fractal_dimension_se,Oh307GB1mCF2fao4,oRk78W+Z/7yrOn/1gS78XQ==
37,radius_worst,EjJqHSyjNtvnD/kW,gCAGu0FwHxcHyAPoDE/e2A==
37,texture_worst,pi5SsRugswzKhC6O,DZ4dbPP6fNe7spDNPngOvg==
37,perimeter_worst,G4QJm+2s0gMEMTeO,Ar11jqDBXVdWcopXfQ+uEg==
37,area_worst,Eoqj3C6rSRUBmT4f,8Bq31qiVOtwGPpQp0+X0wg==
37,smoothness_worst,VNGIN+EhkI4McI8J,zT85dbdjCFsZ1VXM7y2nEg==
37,compactness_worst,IRMAPVt+p7OBK6b0,KYGmBEe3OJtwIJwSoe8BNQ==
37,concavity_worst,2dgv47fO32uTSFNh,Fv+QDe/8Mu4y6qEhf+v+Kg==
37,concave points_worst,STQNb8RpuR72nIqX,q8xE3R9rJD6XXvD5RwWMTA==
37,symmetry_worst,+7zQMeZLQ+5W68Aj,SStoNSxilwI9tZ17Gn1c8g==
